Iteracion: 1
Punto 	|	 X 	,	 Y 	,	 Z 	,	 W 	|	 Distancia C1 	|	 Distancia C2 	|	 Distancia C3 	|	 Distancia mínima
--------------------------------------------------------------------------------------------------------------------
   33 	|	 5.00 	,	 3.20 	,	 1.20 	,	 0.20 	|	 5.8566 	|	 4.2190 	|	 0.7000 	| 0.7000
   34 	|	 5.50 	,	 3.50 	,	 1.30 	,	 0.20 	|	 5.5884 	|	 3.9837 	|	 1.2570 	| 1.2570
   35 	|	 4.40 	,	 3.00 	,	 1.30 	,	 0.20 	|	 6.0440 	|	 4.4147 	|	 0.1414 	| 0.1414
   36 	|	 5.10 	,	 3.40 	,	 1.50 	,	 0.20 	|	 5.5588 	|	 3.9472 	|	 0.8660 	| 0.8660
   37 	|	 5.00 	,	 3.50 	,	 1.30 	,	 0.30 	|	 5.7210 	|	 4.1461 	|	 0.8602 	| 0.8602
   38 	|	 4.50 	,	 2.30 	,	 1.30 	,	 0.30 	|	 6.0712 	|	 4.3589 	|	 0.6245 	| 0.6245
   39 	|	 4.40 	,	 3.20 	,	 1.30 	,	 0.20 	|	 6.0274 	|	 4.4283 	|	 0.3162 	| 0.3162
   40 	|	 5.00 	,	 3.50 	,	 1.60 	,	 0.60 	|	 5.3582 	|	 3.8223 	|	 0.9592 	| 0.9592
   41 	|	 4.80 	,	 3.00 	,	 1.40 	,	 0.30 	|	 5.7489 	|	 4.1000 	|	 0.4243 	| 0.4243
   42 	|	 5.10 	,	 3.80 	,	 1.60 	,	 0.20 	|	 5.4763 	|	 3.9459 	|	 1.1576 	| 1.1576
   43 	|	 4.60 	,	 3.20 	,	 1.40 	,	 0.20 	|	 5.8566 	|	 4.2426 	|	 0.3606 	| 0.3606
   44 	|	 5.30 	,	 3.70 	,	 1.50 	,	 0.20 	|	 5.4836 	|	 3.9230 	|	 1.2083 	| 1.2083
   45 	|	 5.00 	,	 3.30 	,	 1.40 	,	 0.20 	|	 5.6842 	|	 4.0608 	|	 0.7211 	| 0.7211
   46 	|	 7.00 	,	 3.20 	,	 4.70 	,	 1.40 	|	 1.8358 	|	 0.4583 	|	 4.3795 	| 0.4583
   47 	|	 6.90 	,	 3.10 	,	 4.90 	,	 1.50 	|	 1.6673 	|	 0.3464 	|	 4.4978 	| 0.3464
   48 	|	 5.50 	,	 2.30 	,	 4.00 	,	 1.30 	|	 3.2296 	|	 1.6093 	|	 3.0887 	| 1.6093
   49 	|	 6.50 	,	 2.80 	,	 4.60 	,	 1.50 	|	 2.0928 	|	 0.3742 	|	 4.0435 	| 0.3742
   50 	|	 5.70 	,	 2.80 	,	 4.50 	,	 1.30 	|	 2.6249 	|	 1.1446 	|	 3.5384 	| 1.1446
   51 	|	 6.30 	,	 3.30 	,	 4.70 	,	 1.60 	|	 1.9157 	|	 0.7416 	|	 4.0768 	| 0.7416
   52 	|	 4.90 	,	 2.40 	,	 3.30 	,	 1.00 	|	 4.1012 	|	 2.4860 	|	 2.1794 	| 2.1794
   53 	|	 6.60 	,	 2.90 	,	 4.60 	,	 1.30 	|	 2.1307 	|	 0.3162 	|	 4.0361 	| 0.3162
   54 	|	 5.00 	,	 2.00 	,	 3.50 	,	 1.00 	|	 4.0509 	|	 2.3937 	|	 2.4940 	| 2.3937
   55 	|	 5.90 	,	 3.00 	,	 4.20 	,	 1.50 	|	 2.5807 	|	 1.1045 	|	 3.4337 	| 1.1045
   56 	|	 6.00 	,	 2.20 	,	 4.00 	,	 1.00 	|	 3.1718 	|	 1.3416 	|	 3.2326 	| 1.3416
   57 	|	 6.10 	,	 2.90 	,	 4.70 	,	 1.40 	|	 2.2068 	|	 0.7141 	|	 3.9013 	| 0.7141
   58 	|	 6.70 	,	 3.10 	,	 4.40 	,	 1.40 	|	 2.1448 	|	 0.5099 	|	 3.9711 	| 0.5099
   59 	|	 5.60 	,	 3.00 	,	 4.50 	,	 1.50 	|	 2.5456 	|	 1.2570 	|	 3.5707 	| 1.2570
   60 	|	 5.80 	,	 2.70 	,	 4.10 	,	 1.00 	|	 3.0033 	|	 1.2884 	|	 3.1512 	| 1.2884
   61 	|	 6.20 	,	 2.20 	,	 4.50 	,	 1.50 	|	 2.5534 	|	 0.9055 	|	 3.8769 	| 0.9055
   62 	|	 5.60 	,	 2.50 	,	 3.90 	,	 1.10 	|	 3.2512 	|	 1.5588 	|	 2.9428 	| 1.5588
   63 	|	 5.90 	,	 3.20 	,	 4.80 	,	 1.80 	|	 2.0075 	|	 1.0630 	|	 4.0571 	| 1.0630
   64 	|	 6.10 	,	 2.80 	,	 4.00 	,	 1.30 	|	 2.7749 	|	 1.0677 	|	 3.2970 	| 1.0677
   65 	|	 6.30 	,	 2.50 	,	 4.90 	,	 1.50 	|	 2.1119 	|	 0.6000 	|	 4.2083 	| 0.6000
   66 	|	 6.10 	,	 2.80 	,	 4.70 	,	 1.20 	|	 2.3452 	|	 0.7348 	|	 3.8458 	| 0.7348
   67 	|	 6.40 	,	 2.90 	,	 4.30 	,	 1.30 	|	 2.4104 	|	 0.6557 	|	 3.6905 	| 0.6557
   68 	|	 6.60 	,	 3.00 	,	 4.40 	,	 1.40 	|	 2.1954 	|	 0.4899 	|	 3.9102 	| 0.4899
   69 	|	 6.80 	,	 2.80 	,	 4.80 	,	 1.40 	|	 1.9235 	|	 0.0000 	|	 4.3324 	| 0.0000
   70 	|	 6.70 	,	 3.00 	,	 5.00 	,	 1.70 	|	 1.5684 	|	 0.4243 	|	 4.5288 	| 0.4243
   71 	|	 6.00 	,	 2.90 	,	 4.50 	,	 1.50 	|	 2.3431 	|	 0.8660 	|	 3.7229 	| 0.8660
   72 	|	 5.70 	,	 2.60 	,	 3.50 	,	 1.00 	|	 3.5014 	|	 1.7607 	|	 2.6134 	| 1.7607
   73 	|	 5.50 	,	 2.40 	,	 3.80 	,	 1.10 	|	 3.4029 	|	 1.7146 	|	 2.8337 	| 1.7146
   74 	|	 5.50 	,	 2.40 	,	 3.70 	,	 1.00 	|	 3.5128 	|	 1.7944 	|	 2.7185 	| 1.7944
   75 	|	 5.80 	,	 2.70 	,	 3.90 	,	 1.20 	|	 3.0496 	|	 1.3638 	|	 3.0414 	| 1.3638
   76 	|	 6.00 	,	 2.70 	,	 5.10 	,	 1.60 	|	 2.0149 	|	 0.8832 	|	 4.2720 	| 0.8832
   77 	|	 5.40 	,	 3.00 	,	 4.50 	,	 1.50 	|	 2.6758 	|	 1.4491 	|	 3.5086 	| 1.4491
   78 	|	 6.00 	,	 3.40 	,	 4.50 	,	 1.60 	|	 2.2023 	|	 1.0630 	|	 3.7921 	| 1.0630
   79 	|	 6.70 	,	 3.10 	,	 4.70 	,	 1.50 	|	 1.8601 	|	 0.3464 	|	 4.2320 	| 0.3464
   80 	|	 6.30 	,	 2.30 	,	 4.40 	,	 1.30 	|	 2.6134 	|	 0.8185 	|	 3.7656 	| 0.8185
   81 	|	 5.60 	,	 3.00 	,	 4.10 	,	 1.30 	|	 2.8914 	|	 1.4071 	|	 3.1544 	| 1.4071
   82 	|	 5.50 	,	 2.60 	,	 4.40 	,	 1.20 	|	 2.9103 	|	 1.3892 	|	 3.3615 	| 1.3892
   83 	|	 6.10 	,	 3.00 	,	 4.60 	,	 1.40 	|	 2.2428 	|	 0.7550 	|	 3.8184 	| 0.7550
   84 	|	 5.80 	,	 2.60 	,	 4.00 	,	 1.20 	|	 3.0100 	|	 1.3115 	|	 3.1321 	| 1.3115
   85 	|	 5.00 	,	 2.30 	,	 3.30 	,	 1.00 	|	 4.0768 	|	 2.4290 	|	 2.2293 	| 2.2293
   86 	|	 5.60 	,	 2.70 	,	 4.20 	,	 1.30 	|	 2.9017 	|	 1.3491 	|	 3.2450 	| 1.3491
   87 	|	 5.70 	,	 2.90 	,	 4.20 	,	 1.30 	|	 2.7911 	|	 1.2610 	|	 3.2772 	| 1.2610
   88 	|	 6.20 	,	 2.90 	,	 4.30 	,	 1.30 	|	 2.4839 	|	 0.7937 	|	 3.5861 	| 0.7937
   89 	|	 5.10 	,	 2.50 	,	 3.00 	,	 1.10 	|	 4.1461 	|	 2.5120 	|	 2.0050 	| 2.0050
   90 	|	 5.70 	,	 2.80 	,	 4.10 	,	 1.30 	|	 2.8862 	|	 1.3077 	|	 3.1937 	| 1.3077
   91 	|	 6.30 	,	 3.30 	,	 6.00 	,	 2.50 	|	 0.9539 	|	 1.7748 	|	 5.4973 	| 0.9539
   92 	|	 5.80 	,	 2.70 	,	 5.10 	,	 1.90 	|	 2.0322 	|	 1.1619 	|	 4.3105 	| 1.1619
   93 	|	 7.10 	,	 3.00 	,	 5.90 	,	 2.10 	|	 0.7550 	|	 1.3528 	|	 5.5821 	| 0.7550
   94 	|	 6.30 	,	 2.90 	,	 5.60 	,	 1.80 	|	 1.4283 	|	 1.0296 	|	 4.8795 	| 1.0296
   95 	|	 6.50 	,	 3.00 	,	 5.80 	,	 2.20 	|	 1.0149 	|	 1.3304 	|	 5.2707 	| 1.0149
   96 	|	 7.60 	,	 3.00 	,	 6.60 	,	 2.10 	|	 0.9644 	|	 2.1000 	|	 6.3953 	| 0.9644
   97 	|	 4.90 	,	 2.50 	,	 4.50 	,	 1.70 	|	 3.1145 	|	 1.9698 	|	 3.5029 	| 1.9698
   98 	|	 7.30 	,	 2.90 	,	 6.30 	,	 1.80 	|	 1.0149 	|	 1.6340 	|	 5.9144 	| 1.0149
   99 	|	 6.70 	,	 2.50 	,	 5.80 	,	 1.80 	|	 1.4283 	|	 1.1225 	|	 5.2316 	| 1.1225
  100 	|	 7.20 	,	 3.60 	,	 6.10 	,	 2.50 	|	 0.0000 	|	 1.9235 	|	 5.9758 	| 0.0000
  101 	|	 6.50 	,	 3.20 	,	 5.10 	,	 2.00 	|	 1.3784 	|	 0.8367 	|	 4.6293 	| 0.8367
  102 	|	 6.40 	,	 2.70 	,	 5.30 	,	 1.90 	|	 1.5652 	|	 0.8185 	|	 4.7053 	| 0.8185
  103 	|	 6.80 	,	 3.00 	,	 5.50 	,	 2.10 	|	 1.0198 	|	 1.0100 	|	 5.1176 	| 1.0100
  104 	|	 5.80 	,	 2.80 	,	 5.10 	,	 2.40 	|	 1.9000 	|	 1.4457 	|	 4.5277 	| 1.4457
  105 	|	 6.40 	,	 3.20 	,	 5.30 	,	 2.30 	|	 1.2166 	|	 1.1747 	|	 4.8693 	| 1.1747
  106 	|	 6.50 	,	 3.00 	,	 5.50 	,	 1.80 	|	 1.3038 	|	 0.8832 	|	 4.8775 	| 0.8832
  107 	|	 7.70 	,	 3.80 	,	 6.70 	,	 2.20 	|	 0.8602 	|	 2.4617 	|	 6.6174 	| 0.8602
  108 	|	 7.70 	,	 2.60 	,	 6.90 	,	 2.30 	|	 1.3892 	|	 2.4637 	|	 6.7557 	| 1.3892
  109 	|	 6.00 	,	 2.20 	,	 5.00 	,	 1.50 	|	 2.3685 	|	 1.0247 	|	 4.2071 	| 1.0247
  110 	|	 6.90 	,	 3.20 	,	 5.70 	,	 2.30 	|	 0.6708 	|	 1.3379 	|	 5.4074 	| 0.6708
  111 	|	 5.60 	,	 2.80 	,	 4.90 	,	 2.00 	|	 2.2113 	|	 1.3454 	|	 4.1158 	| 1.3454
  112 	|	 7.70 	,	 2.80 	,	 6.70 	,	 2.00 	|	 1.2247 	|	 2.1863 	|	 6.4985 	| 1.2247
  113 	|	 6.30 	,	 2.70 	,	 4.90 	,	 1.80 	|	 1.8841 	|	 0.6557 	|	 4.2965 	| 0.6557
  114 	|	 7.20 	,	 3.20 	,	 6.00 	,	 1.80 	|	 0.8124 	|	 1.3856 	|	 5.6258 	| 0.8124
  115 	|	 6.20 	,	 2.80 	,	 4.80 	,	 1.80 	|	 1.9545 	|	 0.7211 	|	 4.1677 	| 0.7211
  116 	|	 6.10 	,	 3.00 	,	 4.90 	,	 1.80 	|	 1.8708 	|	 0.8367 	|	 4.2083 	| 0.8367
  117 	|	 6.40 	,	 2.80 	,	 5.60 	,	 2.10 	|	 1.3000 	|	 1.1358 	|	 5.0259 	| 1.1358
  118 	|	 7.20 	,	 3.00 	,	 5.80 	,	 1.60 	|	 1.1225 	|	 1.1136 	|	 5.4009 	| 1.1136
  119 	|	 7.40 	,	 2.80 	,	 6.10 	,	 1.90 	|	 1.0198 	|	 1.5166 	|	 5.8301 	| 1.0198
  120 	|	 7.90 	,	 3.80 	,	 6.40 	,	 2.00 	|	 0.9327 	|	 2.2650 	|	 6.4265 	| 0.9327
  121 	|	 6.40 	,	 2.80 	,	 5.60 	,	 2.20 	|	 1.2728 	|	 1.2000 	|	 5.0646 	| 1.2000
  122 	|	 6.30 	,	 2.80 	,	 5.10 	,	 1.50 	|	 1.8574 	|	 0.5916 	|	 4.3589 	| 0.5916
  123 	|	 6.10 	,	 2.60 	,	 5.60 	,	 1.40 	|	 1.9157 	|	 1.0817 	|	 4.6968 	| 1.0817
  124 	|	 7.70 	,	 3.00 	,	 6.10 	,	 2.30 	|	 0.8062 	|	 1.8303 	|	 6.1156 	| 0.8062
  125 	|	 6.30 	,	 3.40 	,	 5.60 	,	 2.40 	|	 1.0536 	|	 1.5000 	|	 5.1323 	| 1.0536
  126 	|	 6.40 	,	 3.10 	,	 5.50 	,	 1.80 	|	 1.3191 	|	 0.9487 	|	 4.8384 	| 0.9487
  127 	|	 6.90 	,	 3.10 	,	 5.40 	,	 2.10 	|	 0.9950 	|	 0.9747 	|	 5.0892 	| 0.9747
  128 	|	 6.70 	,	 3.10 	,	 5.60 	,	 2.40 	|	 0.8718 	|	 1.3191 	|	 5.2735 	| 0.8718
  129 	|	 6.90 	,	 3.10 	,	 5.10 	,	 2.30 	|	 1.1747 	|	 1.0000 	|	 4.9386 	| 1.0000
  130 	|	 6.80 	,	 3.20 	,	 5.90 	,	 2.30 	|	 0.6325 	|	 1.4765 	|	 5.5236 	| 0.6325
  131 	|	 6.70 	,	 3.00 	,	 5.20 	,	 2.30 	|	 1.2083 	|	 1.0100 	|	 4.9143 	| 1.0100
  132 	|	 6.30 	,	 2.50 	,	 5.00 	,	 1.90 	|	 1.8947 	|	 0.7937 	|	 4.4294 	| 0.7937
  133 	|	 6.50 	,	 3.00 	,	 5.20 	,	 2.00 	|	 1.3820 	|	 0.8062 	|	 4.7011 	| 0.8062
  134 	|	 6.20 	,	 3.40 	,	 5.40 	,	 2.30 	|	 1.2530 	|	 1.3748 	|	 4.8888 	| 1.2530
  135 	|	 5.90 	,	 3.00 	,	 5.10 	,	 1.80 	|	 1.8815 	|	 1.0488 	|	 4.3023 	| 1.0488
--------------------------------------------------------------------------------------------------------------------
Posiciones de los centroides:
C1: (7.20, 3.60, 6.10, 2.50)
C2: (6.80, 2.80, 4.80, 1.40)
C3: (4.40, 2.90, 1.40, 0.20)
--------------------------------------------------------------------------------------------------------------------
Iteracion: 2
Punto 	|	 X 	,	 Y 	,	 Z 	,	 W 	|	 Distancia C1 	|	 Distancia C2 	|	 Distancia C3 	|	 Distancia mínima
--------------------------------------------------------------------------------------------------------------------
    1 	|	 5.10 	,	 3.50 	,	 1.40 	,	 0.20 	|	 5.4993 	|	 3.7890 	|	 0.2619 	| 0.2619
    2 	|	 4.90 	,	 3.00 	,	 1.40 	,	 0.20 	|	 5.5690 	|	 3.7910 	|	 0.4055 	| 0.4055
    3 	|	 4.70 	,	 3.20 	,	 1.30 	,	 0.20 	|	 5.7327 	|	 3.9618 	|	 0.4343 	| 0.4343
    4 	|	 4.60 	,	 3.10 	,	 1.50 	,	 0.20 	|	 5.6109 	|	 3.8214 	|	 0.4824 	| 0.4824
    5 	|	 5.00 	,	 3.60 	,	 1.40 	,	 0.20 	|	 5.5437 	|	 3.8371 	|	 0.3153 	| 0.3153
    6 	|	 5.40 	,	 3.90 	,	 1.70 	,	 0.40 	|	 5.1045 	|	 3.4836 	|	 0.7055 	| 0.7055
    7 	|	 4.60 	,	 3.40 	,	 1.40 	,	 0.30 	|	 5.6632 	|	 3.9059 	|	 0.4352 	| 0.4352
    8 	|	 5.00 	,	 3.40 	,	 1.50 	,	 0.20 	|	 5.4471 	|	 3.7142 	|	 0.1235 	| 0.1235
    9 	|	 4.40 	,	 2.90 	,	 1.40 	,	 0.20 	|	 5.7905 	|	 3.9792 	|	 0.7704 	| 0.7704
   10 	|	 4.90 	,	 3.10 	,	 1.50 	,	 0.10 	|	 5.5197 	|	 3.7486 	|	 0.3333 	| 0.3333
   11 	|	 5.40 	,	 3.70 	,	 1.50 	,	 0.20 	|	 5.3254 	|	 3.6726 	|	 0.5457 	| 0.5457
   12 	|	 4.80 	,	 3.40 	,	 1.60 	,	 0.20 	|	 5.4452 	|	 3.6960 	|	 0.2297 	| 0.2297
   13 	|	 4.80 	,	 3.00 	,	 1.40 	,	 0.10 	|	 5.6459 	|	 3.8618 	|	 0.4720 	| 0.4720
   14 	|	 4.30 	,	 3.00 	,	 1.10 	,	 0.10 	|	 6.1121 	|	 4.3101 	|	 0.9275 	| 0.9275
   15 	|	 5.80 	,	 4.00 	,	 1.20 	,	 0.20 	|	 5.5135 	|	 3.9615 	|	 1.0990 	| 1.0990
   16 	|	 5.70 	,	 4.40 	,	 1.50 	,	 0.40 	|	 5.2811 	|	 3.7901 	|	 1.2716 	| 1.2716
   17 	|	 5.10 	,	 3.50 	,	 1.40 	,	 0.30 	|	 5.4639 	|	 3.7541 	|	 0.2454 	| 0.2454
   18 	|	 5.70 	,	 3.80 	,	 1.70 	,	 0.30 	|	 5.0344 	|	 3.4374 	|	 0.8457 	| 0.8457
   19 	|	 5.10 	,	 3.80 	,	 1.50 	,	 0.30 	|	 5.4048 	|	 3.7346 	|	 0.4693 	| 0.4693
   20 	|	 5.40 	,	 3.40 	,	 1.70 	,	 0.20 	|	 5.1316 	|	 3.4352 	|	 0.4362 	| 0.4362
   21 	|	 5.10 	,	 3.70 	,	 1.50 	,	 0.40 	|	 5.3599 	|	 3.6763 	|	 0.3887 	| 0.3887
   22 	|	 4.60 	,	 3.60 	,	 1.00 	,	 0.20 	|	 6.0424 	|	 4.3128 	|	 0.7412 	| 0.7412
   23 	|	 5.10 	,	 3.30 	,	 1.70 	,	 0.50 	|	 5.1301 	|	 3.3907 	|	 0.2728 	| 0.2728
   24 	|	 4.80 	,	 3.40 	,	 1.90 	,	 0.20 	|	 5.2000 	|	 3.4478 	|	 0.4065 	| 0.4065
   25 	|	 5.00 	,	 3.00 	,	 1.60 	,	 0.20 	|	 5.3609 	|	 3.5849 	|	 0.3597 	| 0.3597
   26 	|	 5.00 	,	 3.40 	,	 1.60 	,	 0.40 	|	 5.2921 	|	 3.5578 	|	 0.1268 	| 0.1268
   27 	|	 5.20 	,	 3.40 	,	 1.40 	,	 0.20 	|	 5.4583 	|	 3.7457 	|	 0.2788 	| 0.2788
   28 	|	 4.80 	,	 3.10 	,	 1.60 	,	 0.20 	|	 5.4409 	|	 3.6600 	|	 0.3320 	| 0.3320
   29 	|	 5.40 	,	 3.40 	,	 1.50 	,	 0.40 	|	 5.2324 	|	 3.5407 	|	 0.4226 	| 0.4226
   30 	|	 5.20 	,	 4.10 	,	 1.50 	,	 0.10 	|	 5.4844 	|	 3.8705 	|	 0.8059 	| 0.8059
   31 	|	 5.50 	,	 4.20 	,	 1.40 	,	 0.20 	|	 5.4529 	|	 3.8913 	|	 1.0072 	| 1.0072
   32 	|	 4.90 	,	 3.10 	,	 1.50 	,	 0.10 	|	 5.5197 	|	 3.7486 	|	 0.3333 	| 0.3333
   33 	|	 5.00 	,	 3.20 	,	 1.20 	,	 0.20 	|	 5.6983 	|	 3.9513 	|	 0.4013 	| 0.4013
   34 	|	 5.50 	,	 3.50 	,	 1.30 	,	 0.20 	|	 5.4530 	|	 3.7889 	|	 0.5925 	| 0.5925
   35 	|	 4.40 	,	 3.00 	,	 1.30 	,	 0.20 	|	 5.8682 	|	 4.0661 	|	 0.7463 	| 0.7463
   36 	|	 5.10 	,	 3.40 	,	 1.50 	,	 0.20 	|	 5.4090 	|	 3.6847 	|	 0.1589 	| 0.1589
   37 	|	 5.00 	,	 3.50 	,	 1.30 	,	 0.30 	|	 5.5874 	|	 3.8708 	|	 0.3045 	| 0.3045
   38 	|	 4.50 	,	 2.30 	,	 1.30 	,	 0.30 	|	 5.8519 	|	 4.0192 	|	 1.1886 	| 1.1886
   39 	|	 4.40 	,	 3.20 	,	 1.30 	,	 0.20 	|	 5.8657 	|	 4.0804 	|	 0.6772 	| 0.6772
   40 	|	 5.00 	,	 3.50 	,	 1.60 	,	 0.60 	|	 5.2331 	|	 3.5156 	|	 0.3468 	| 0.3468
   41 	|	 4.80 	,	 3.00 	,	 1.40 	,	 0.30 	|	 5.5750 	|	 3.7903 	|	 0.4314 	| 0.4314
   42 	|	 5.10 	,	 3.80 	,	 1.60 	,	 0.20 	|	 5.3562 	|	 3.6850 	|	 0.4755 	| 0.4755
   43 	|	 4.60 	,	 3.20 	,	 1.40 	,	 0.20 	|	 5.6928 	|	 3.9144 	|	 0.4648 	| 0.4648
   44 	|	 5.30 	,	 3.70 	,	 1.50 	,	 0.20 	|	 5.3586 	|	 3.6940 	|	 0.4772 	| 0.4772
   45 	|	 5.00 	,	 3.30 	,	 1.40 	,	 0.20 	|	 5.5286 	|	 3.7866 	|	 0.1921 	| 0.1921
   46 	|	 7.00 	,	 3.20 	,	 4.70 	,	 1.40 	|	 1.6118 	|	 0.9589 	|	 3.8850 	| 0.9589
   47 	|	 6.90 	,	 3.10 	,	 4.90 	,	 1.50 	|	 1.4033 	|	 0.8389 	|	 4.0335 	| 0.8389
   48 	|	 5.50 	,	 2.30 	,	 4.00 	,	 1.30 	|	 2.9313 	|	 1.1128 	|	 2.8813 	| 1.1128
   49 	|	 6.50 	,	 2.80 	,	 4.60 	,	 1.50 	|	 1.8029 	|	 0.3807 	|	 3.6379 	| 0.3807
   50 	|	 5.70 	,	 2.80 	,	 4.50 	,	 1.30 	|	 2.3476 	|	 0.5547 	|	 3.2301 	| 0.5547
   51 	|	 6.30 	,	 3.30 	,	 4.70 	,	 1.60 	|	 1.7318 	|	 0.5176 	|	 3.6397 	| 0.5176
   52 	|	 4.90 	,	 2.40 	,	 3.30 	,	 1.00 	|	 3.8455 	|	 2.0009 	|	 2.1036 	| 2.0009
   53 	|	 6.60 	,	 2.90 	,	 4.60 	,	 1.30 	|	 1.8404 	|	 0.5493 	|	 3.6058 	| 0.5493
   54 	|	 5.00 	,	 2.00 	,	 3.50 	,	 1.00 	|	 3.7485 	|	 1.9313 	|	 2.4631 	| 1.9313
   55 	|	 5.90 	,	 3.00 	,	 4.20 	,	 1.50 	|	 2.3681 	|	 0.5956 	|	 3.0571 	| 0.5956
   56 	|	 6.00 	,	 2.20 	,	 4.00 	,	 1.00 	|	 2.8334 	|	 1.0998 	|	 2.9591 	| 1.0998
   57 	|	 6.10 	,	 2.90 	,	 4.70 	,	 1.40 	|	 1.9239 	|	 0.1944 	|	 3.5329 	| 0.1944
   58 	|	 6.70 	,	 3.10 	,	 4.40 	,	 1.40 	|	 1.9225 	|	 0.7205 	|	 3.4972 	| 0.7205
